,X,X,X,X,X,X,X,X,X,X,X,X,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Magnitude,Magnitude,Magnitude,Magnitude,Magnitude,Magnitude,Magnitude,Magnitude,Magnitude,Magnitude,Magnitude,Magnitude,MODE
ACC-GPS,MEAN,STD,VAR,MIN,MAX,ACF-MEAN,ACF-STD,ACV-MEAN,ACV-STD,SKEW,KURTOSIS,STD-ERR,MEAN,STD,VAR,MIN,MAX,ACF-MEAN,ACF-STD,ACV-MEAN,ACV-STD,SKEW,KURTOSIS,STD-ERR,MEAN,STD,VAR,MIN,MAX,ACF-MEAN,ACF-STD,ACV-MEAN,ACV-STD,SKEW,KURTOSIS,STD-ERR,MEAN,STD,VAR,MIN,MAX,ACF-MEAN,ACF-STD,ACV-MEAN,ACV-STD,SKEW,KURTOSIS,STD-ERR,
1.0,-0.01284212437853378,2.107127448094821e-05,4.4399860825145917e-10,-0.012857024019607501,-0.012827224737460058,0.25,0.75,5.5499826031432397e-11,1.6649947809429718e-10,1.746950675221048e-13,-2.0,1.4899641073721527e-05,-0.7556665583414,0.008414113454691499,7.079730522842052e-05,-0.7616162350228852,-0.7497168816599146,0.25,0.75,8.849663153552565e-06,2.6548989460657695e-05,2.796406113812134e-14,-2.0,0.0059496766814853275,-0.12443782374326508,0.0009110013181875933,8.299234017395327e-07,-0.1250819989530254,-0.12379364853350475,0.25,0.75,1.0374042521744158e-07,3.1122127565232477e-07,0.0,-2.0,0.0006441752097603309,0.7659515405173326,0.008448780679995535,7.138189497866583e-05,0.7599773504057499,0.7719257306289153,0.25,0.75,8.922736872333229e-06,2.6768210616999686e-05,0.0,-2.0,0.005974190111582733,1.0
1.0,0.018114633146668013,1.2596957570131347e-05,1.5868334002368945e-10,0.018105725752547853,0.01812354054078817,0.25,0.75,1.983541750296118e-11,5.950625250888355e-11,0.0,-2.0,8.90739412015909e-06,0.3838864094613824,0.0012531658336774473,1.5704246066964916e-06,0.3830002874024378,0.38477253152032703,0.25,0.75,1.9630307583706145e-07,5.889092275111844e-07,0.0,-2.0,0.0008861220589446162,0.800340107388665,0.000911001318187613,8.299234017395685e-07,0.7996959321789047,0.8009842825984254,0.25,0.75,1.0374042521744606e-07,3.1122127565233816e-07,0.0,-2.0,0.0006441752097603448,0.8878296426714165,0.0013628245530006534,1.8572907622614307e-06,0.8868659801884222,0.8887933051544108,0.25,0.75,2.3216134528267884e-07,6.964840358480365e-07,0.0,-2.0,0.0009636624829942875,0.0
0.0,-0.5599874050840372,0.26566074039425447,0.07057562898682347,-0.7478379161118535,-0.37213689405622086,0.25,0.75,0.008821953623352934,0.026465860870058804,9.159276245369173e-16,-1.9999999999999998,0.1878505110278163,0.20267503527975708,0.08821611080989415,0.007782082206423524,0.14029682511617703,0.26505324544333714,0.25,0.75,0.0009727602758029405,0.0029182808274088217,0.0,-2.0,0.062378210163580056,0.12295298181015707,0.0,0.0,0.12295298181015707,0.12295298181015707,0.25,0.75,0.0,0.0,0.0,-3.0,0.0,0.609583432169723,0.27337664251072125,0.07473478867043468,0.4162769544323814,0.8028899099070645,0.25,0.75,0.009341848583804335,0.028025545751413004,-4.202706694721553e-16,-2.0000000000000004,0.19330647773734158,0.0
1.0,0.01570769330278059,1.374213553105238e-06,1.8884628895381224e-12,0.01570672158705839,0.01570866501850279,0.25,0.75,2.360578611922653e-13,7.081735835767959e-13,0.0,-2.0,9.717157221991735e-07,0.8259736784293581,0.0026302711454108886,6.918326298381109e-06,0.8241137958660787,0.8278335609926374,0.25,0.75,8.647907872976387e-07,2.5943723618929156e-06,-8.954985749424783e-14,-2.0,0.001859882563279347,0.3465830896334884,0.002004202900012717,4.016829264419385e-06,0.34516590417201565,0.3480002750949611,0.25,0.75,5.021036580524231e-07,1.5063109741572695e-06,0.0,-2.0,0.0014171854614727364,0.8958791399394104,0.0032004084306498483,1.0242614122974626e-05,0.8936161094355313,0.8981421704432895,0.25,0.75,1.2803267653718282e-06,3.840980296115484e-06,0.0,-2.0,0.0022630305038791043,0.0
1.0,0.024557837171640368,1.6834116025539164e-05,2.833874623613145e-10,0.02454593365404343,0.02456974068923731,0.25,0.75,3.542343279516431e-11,1.0627029838549294e-10,4.3718973112628104e-13,-1.9999999999999998,1.1903517596939875e-05,1.503633088605996,0.00935054506667013,8.74326930438291e-05,1.4970212547815631,1.5102449224304288,0.25,0.75,1.0929086630478637e-05,3.278725989143591e-05,-5.045870895377379e-14,-1.9999999999999998,0.006611833824432867,0.3074172368800603,0.0060126087000381126,3.6151463379774e-05,0.30316568049564213,0.3116687932644785,0.25,0.75,4.51893292247175e-06,1.3556798767415248e-05,1.9632759728662534e-14,-2.0,0.004251556384418181,1.534943340502116,0.007955339896953862,6.328743287606589e-05,1.529318065714336,1.5405686152898959,0.25000000000000006,0.75,7.910929109508238e-06,2.3732787328524705e-05,-5.92580593717545e-14,-2.0,0.005625274787779967,1.0
0.0,-0.1306148084490285,0.03795153434203635,0.0014403189589147648,-0.15745059573871656,-0.10377902115934047,0.25,0.75,0.0001800398698643456,0.0005401196095930368,-7.012570875360772e-16,-2.0,0.026835787289688044,-0.06763054209575652,0.1176214810798589,0.013834812811419604,-0.15080148898052995,0.015540404789016903,0.25,0.75,0.0017293516014274504,0.005188054804282352,-2.8267447524457543e-16,-2.0,0.08317094688477342,0.1757010816315148,0.07459707815677392,0.0055647240695278375,0.12295298181015707,0.22844918145287252,0.25,0.75,0.0006955905086909797,0.002086771526072939,0.0,-2.0,0.052748099821357725,0.23871538274626258,0.10899433432122048,0.01187976491412598,0.16164474983681393,0.31578601565571124,0.25,0.75,0.0014849706142657476,0.004454911842797242,0.0,-2.0,0.07707063290944866,0.0
0.0,-0.21112217031809263,0.2277092060522181,0.05185148252093151,-0.37213689405622086,-0.05010744657996439,0.25,0.75,0.006481435315116439,0.019444305945349315,2.0777987778846744e-16,-1.9999999999999998,0.16101472373812822,-0.3171433827500768,0.4116751837795061,0.16947645693989014,-0.6082416968467838,-0.026045068653369807,0.25,0.75,0.021184557117486267,0.0635536713524588,2.813009355203549e-16,-1.9999999999999998,0.29109831409670694,-0.9979441393936948,0.6527244338717718,0.42604918657322505,-1.4594900128305748,-0.5363982659568146,0.25,0.75,0.05325614832165313,0.1597684449649594,3.528707286800373e-16,-1.9999999999999998,0.4615458734368801,1.1594666445958381,0.4906539808437244,0.2407413289177939,0.8125218875250663,1.5064114016666101,0.25,0.75,0.030092666114724238,0.09027799834417272,5.815369370154484e-16,-2.0,0.34694475707077194,1.0
1.0,0.0251679126925611,4.6952296397762295e-06,2.2045181370233222e-11,0.025164592663843587,0.025171232721278615,0.25,0.75,2.7556476712791527e-12,8.266943013837459e-12,1.5676338989988314e-12,-2.0,3.3200287175138427e-06,-1.9561282456903206,0.00016525263740804435,2.7308434170314584e-08,-1.956245096950841,-1.9560113944298005,0.25,0.75,3.413554271289323e-09,1.0240662813867968e-08,-2.8503548990944774e-12,-2.0,0.0001168512605201899,-0.1356464723930948,0.006194808963675623,3.837565809643585e-05,-0.14002686381946505,-0.13126608096672457,0.25000000000000006,0.75,4.796957262054482e-06,1.4390871786163444e-05,-9.447846293519717e-15,-2.0,0.004380391426370242,1.9609921285702534,0.0005934126338173003,3.5213855397398526e-07,1.9605725224728394,1.9614117346676674,0.25,0.75,4.401731924674816e-08,1.3205195774024446e-07,0.0,-2.0,0.0004196060974139826,1.0
0.0,-0.18428638302840458,0.11385460302610904,0.012962870630232878,-0.2647937448974687,-0.10377902115934047,0.25,0.75,0.0016203588287791097,0.004861076486337329,-2.0777987778846744e-16,-1.9999999999999998,0.08050736186906411,0.18188229855856375,0.05881074053992944,0.0034587032028549004,0.14029682511617703,0.22346777200095044,0.25,0.75,0.00043233790035686256,0.0012970137010705877,-1.0364730758967768e-15,-2.0,0.04158547344238671,0.46581563064898235,0.11189561723516091,0.012520629156437639,0.3866934809169457,0.5449377803810189,0.25,0.75,0.0015650786445547049,0.004695235933664115,-9.84982584124778e-16,-2.0,0.0791221497320366,0.5436327718386427,0.07695913374440339,0.005922708266688967,0.4892144464937326,0.5980510971835528,0.25,0.75,0.0007403385333361209,0.0022210156000083627,0.0,-2.0,0.05441832534491009,0.0
0.0,0.003564127999411693,0.0,0.0,0.003564127999411693,0.003564127999411693,0.25,0.75,0.0,0.0,0.0,-3.0,0.0,0.22346777200095044,0.0,0.0,0.22346777200095044,0.22346777200095044,0.25,0.75,0.0,0.0,0.0,-3.0,0.0,-0.40452801640342023,0.03729853907838698,0.001391181017381961,-0.4309020663140991,-0.37815396649274136,0.25,0.75,0.0001738976271727451,0.0005216928815182354,0.0,-2.0,0.026374049910678876,0.4623381232232523,0.03263478236000788,0.0010650290196850814,0.43926184731394363,0.485414399132561,0.25,0.75,0.00013312862746063517,0.00039938588238190554,3.653246731168399e-15,-2.0,0.02307627590930869,0.0
1.0,0.004419757615853568,7.214621153802745e-05,5.205075839289804e-09,0.004368742540438109,0.004470772691269026,0.25,0.75,6.506344799112255e-10,1.9519034397336767e-09,0.0,-2.0,5.101507541545834e-05,-0.14893586330050507,0.0003167342216986994,1.0032056719508084e-07,-0.14915982821650206,-0.14871189838450807,0.25,0.75,1.2540070899385105e-08,3.7620212698155316e-08,0.0,-2.0,0.00022396491599699364,0.10785175689631,0.014940421618276516,0.00022321619813186425,0.09728728345624059,0.11841623033637942,0.25,0.75,2.790202476648303e-05,8.37060742994491e-05,0.0,-2.0,0.010564473440069416,0.18413184997397652,0.009005530203029497,8.109957423767648e-05,0.1777639784992341,0.19049972144871893,0.25,0.75,1.013744677970956e-05,3.041234033912868e-05,-6.560658487857758e-15,-2.0,0.006367871474742423,1.0
1.0,0.0164108106041019,1.8666400763012813e-05,3.484345174454054e-10,0.016397611465542025,0.01642400974266177,0.25,0.75,4.355431468067567e-11,1.3066294404202702e-10,-3.942558826919547e-13,-1.9999999999999998,1.3199138559872106e-05,1.209440565036382,0.007477681842712712,5.5915725740835384e-05,1.2041530454978442,1.2147280845749195,0.25,0.75,6.989465717604423e-06,2.0968397152813267e-05,-6.293897979390769e-14,-2.0,0.005287519538537677,-0.022013965391372566,0.0,0.0,-0.022013965391372566,-0.022013965391372566,0.25,0.75,0.0,0.0,0.0,-3.0,0.0,1.209752215297216,0.007476008697829469,5.589070605002187e-05,1.2044658788507712,1.2150385517436608,0.25,0.75,6.986338256252734e-06,2.09590147687582e-05,0.0,-2.0,0.005286336446444828,1.0
0.0,0.2987577881859802,2.1632374574960718,4.6795962975140695,-1.230882087326238,1.8283976636981984,0.25,0.75,0.5849495371892587,1.754848611567776,0.0,-2.0,1.5296398755122183,0.5561515595400442,3.293401470236049,10.84649324415297,-1.7726349532336119,2.8849380723137004,0.25,0.75,1.3558116555191213,4.067434966557364,0.0,-2.0,2.328786512773656,0.9405485290412019,1.268150328665157,1.6082052560935456,0.043830832078120475,1.8372662260042834,0.25,0.75,0.2010256570116932,0.6030769710350796,0.0,-2.0,0.8967176969630815,3.018427677114347,1.2160872218492838,1.4788681311451093,2.1585241560304085,3.8783311981982846,0.24999999999999994,0.75,0.18485851639313863,0.554575549179416,-7.857304097334739e-16,-1.9999999999999998,0.859903521083938,1.0
0.0,-1.096703150877798,1.0246914272349814,1.0499925210488632,-1.821269407699375,-0.37213689405622086,0.25,0.75,0.1312490651311079,0.3937471953933237,4.377913474390754e-16,-2.0,0.724566256821577,-0.23397243586530336,0.29405370269964726,0.08646758007137252,-0.4418998030772369,-0.026045068653369807,0.25,0.75,0.010808447508921565,0.0324253425267647,0.0,-2.0,0.20792736721193356,-1.5781732374286297,0.7273215120285459,0.5289965818594902,-2.0924672106868676,-1.0638792641703918,0.25,0.75,0.06612457273243627,0.1983737181973088,0.0,-2.0,0.5142939732582379,2.140074454681949,0.04338984059933229,0.001882678267235465,2.1093932041595576,2.17075570520434,0.25,0.75,0.00023533478340443311,0.0007060043502132993,0.0,-2.0,0.030681250522391235,1.0
1.0,0.01635607061841801,9.734012667828768e-06,9.475100261745094e-11,0.016349187632052432,0.016362953604783587,0.25,0.75,1.1843875327181367e-11,3.55316259815441e-11,-7.559964000985141e-13,-2.0,6.882986365577479e-06,0.6195754019305648,0.001886634277074846,3.559388895433727e-06,0.6182413500396262,0.6209094538215034,0.25,0.75,4.4492361192921586e-07,1.3347708357876476e-06,0.0,-2.0,0.0013340518909386034,0.5430565286103891,0.0010932015818251042,1.1950896985049099e-06,0.5422835183586767,0.5438295388621015,0.25,0.75,1.4938621231311374e-07,4.481586369393412e-07,0.0,-2.0,0.0007730102517123916,0.824047162947055,0.0006978759834109376,4.870308882217832e-07,0.8235536901067579,0.8245406357873521,0.25,0.75,6.08788610277229e-08,1.8263658308316868e-07,0.0,-2.0,0.0004934728402971045,0.0
1.0,0.024841578162522533,7.672692338170911e-06,5.887020771622661e-11,0.024836152749740256,0.024847003575304814,0.25,0.75,7.358775964528326e-12,2.2076327893584978e-11,9.592313087560793e-13,-2.0,5.4254127822787185e-06,0.08843773484117648,0.000440673699754713,1.9419330965550695e-07,0.08812613147978936,0.0887493382025636,0.25,0.75,2.4274163706938368e-08,7.282249112081511e-08,0.0,-2.0,0.0003116033613871222,0.13954517721651827,0.0109320158182511,0.00011950896985049228,0.1318150746993943,0.1472752797336422,0.25,0.75,1.4938621231311535e-05,4.4815863693934606e-05,-5.4440006664270675e-15,-2.0,0.007730102517123957,0.16711437168719281,0.009362886354365921,8.766364088477155e-05,0.16049381125454168,0.17373493211984395,0.25,0.75,1.0957955110596444e-05,3.287386533178933e-05,0.0,-2.0,0.006620560432651135,1.0
1.0,0.00906253436021117,4.294417353453991e-05,1.844202040564678e-09,0.009032168243892445,0.009092900476529895,0.25,0.75,2.3052525507058475e-10,6.915757652117543e-10,-8.57021840059791e-14,-2.0,3.0366116318725038e-05,0.0524280713908775,0.0030847158982829615,9.515472173119659e-06,0.05024684786116766,0.05460929492058733,0.25,0.75,1.1894340216399574e-06,3.568302064919872e-06,0.0,-2.0,0.0021812235297098345,0.04575326667541417,0.0010932015818251092,1.1950896985049207e-06,0.04498025642370178,0.04652627692712657,0.25,0.75,1.4938621231311509e-07,4.4815863693934523e-07,1.3486884874680579e-14,-2.0,0.000773010251712395,0.07017844930295185,0.0030116662293058795,9.070133476741495e-06,0.06804887968953914,0.07230801891636456,0.25,0.75,1.1337666845926869e-06,3.4013000537780608e-06,0.0,-2.0,0.0021295696134127073,1.0
1.0,0.02638344808472212,5.496854212420952e-05,3.021540623260996e-09,0.02634457945583415,0.026422316713610085,0.25,0.75,3.776925779076245e-10,1.1330777337228736e-09,0.0,-2.0,3.886862888796694e-05,0.11646256215593054,0.0004682158059893838,2.192260409782883e-07,0.11613148358445671,0.11679364072740435,0.25,0.75,2.7403255122286037e-08,8.220976536685811e-08,-6.277060009826578e-14,-2.0,0.0003310785714738182,0.3112822881386223,0.0001822002636374912,3.31969360695713e-08,0.31115345309667025,0.31141112318057435,0.25,0.75,4.149617008696412e-09,1.2448851026089237e-08,0.0,-2.0,0.00012883504195204676,0.3334011820911379,0.000338017958852341,1.1425614050670287e-07,0.33316216730027054,0.3336401968820052,0.25,0.75,1.4282017563337859e-08,4.2846052690013575e-08,-3.483915503232234e-13,-2.0,0.0002390147908673257,1.0
0.0,0.835473533979741,0.113854603026109,0.01296287063023287,0.7549661721106768,0.915980895848805,0.24999999999999994,0.75,0.0016203588287791086,0.004861076486337327,-2.077798777884676e-15,-1.9999999999999998,0.0805073618690641,0.09871135167379032,0.11762148107985888,0.0138348128114196,0.015540404789016903,0.18188229855856372,0.25,0.75,0.00172935160142745,0.00518805480428235,-1.8844965016305035e-16,-2.0,0.08317094688477342,0.3998805058722852,0.055947808617580475,0.003130157289109412,0.36031943100626684,0.43944158073830347,0.25,0.75,0.0003912696611386765,0.0011738089834160295,-2.0794076775967514e-15,-2.0,0.039561074866018314,0.9360719648502775,0.11311563016012087,0.012795145786521245,0.8560871357058665,1.0160567939946885,0.25,0.75,0.0015993932233151556,0.004798179669945467,-2.1187875328027616e-15,-2.0,0.07998482914441102,0.0
0.0,0.16457885173753994,0.07590306868407269,0.005761275835659057,0.11090727715816386,0.21825042631691602,0.25,0.75,0.0007201594794573822,0.0021604784383721463,-3.506285437680388e-16,-1.9999999999999998,0.05367157457937608,0.41060240249169067,0.029405370269964693,0.0008646758007137234,0.3898096657704973,0.43139513921288397,0.25,0.75,0.00010808447508921542,0.0003242534252676463,-4.051667478505594e-15,-2.0,0.020792736721193333,0.22844918145287252,0.03729853907838696,0.0013911810173819594,0.20207513154219367,0.2548232313635514,0.25,0.75,0.00017389762717274492,0.0005216928815182347,1.5698159934488658e-15,-2.0,0.026374049910678862,0.5017164620928249,0.017816726389509454,0.00031743573923864255,0.48911813404425747,0.5143147901413924,0.25,0.75,3.967946740483032e-05,0.00011903840221449096,-6.671786239832478e-15,-2.0,0.012598328048567448,0.0
0.0,0.4597725119241084,0.037951534342036325,0.0014403189589147626,0.43293672463442034,0.4866082992137964,0.25,0.75,0.00018003986986434532,0.0005401196095930359,-3.0679997579703447e-15,-2.0,0.026835787289688023,-0.3171433827500768,0.0,0.0,-0.3171433827500768,-0.3171433827500768,0.25,0.75,0.0,0.0,0.0,-3.0,0.0,0.16251405667617536,0.01864926953919347,0.00034779525434548947,0.14932703172083595,0.1757010816315148,0.25,0.75,4.347440679318618e-05,0.00013042322037955855,3.1396319868977368e-15,-1.9999999999999998,0.013187024955339424,0.5819418498258511,0.035192245975783534,0.0012384941768200522,0.5570571740511895,0.6068265256005125,0.25,0.75,0.00015481177210250653,0.0004644353163075196,-6.706009653383178e-15,-2.0,0.024884675774661524,1.0
1.0,0.0253314848391313,2.8514931226933688e-05,8.131013028767579e-10,0.025311321737895666,0.02535164794036693,0.25,0.75,1.0163766285959474e-10,3.049129885787842e-10,-2.580032969020464e-13,-2.0,2.016310123563285e-05,1.7814372228876563,0.009887616138246234,9.776495289730737e-05,1.7744456224665328,1.7884288233087797,0.25,0.75,1.2220619112163422e-05,3.666185733649027e-05,0.0,-2.0,0.006991600421123456,-5.134188430049353,0.0,0.0,-5.134188430049353,-5.134188430049353,0.25,0.75,0.0,0.0,0.0,-3.0,0.0,5.434528013473258,0.003241025727548212,1.0504247766629417e-05,5.432236262203309,5.436819764743208,0.24999999999999994,0.75,1.313030970828677e-06,3.9390929124860316e-06,5.814596732276579e-13,-1.9999999999999998,0.0022917512699494047,1.0
1.0,0.01694331081986706,1.2711475366225905e-05,1.6158160598616797e-10,0.016934322449436715,0.016952299190297403,0.25,0.75,2.0197700748270997e-11,6.059310224481298e-11,0.0,-2.0,8.98837043034409e-06,0.5342058185155374,0.0013495632054988196,1.8213208456362492e-06,0.5332515332212894,0.5351601038097855,0.25,0.75,2.2766510570453115e-07,6.829953171135934e-07,1.7448485356090833e-13,-1.9999999999999998,0.0009542852942480695,0.7692908622782171,0.003644005272750295,1.3278774427831952e-05,0.7667141614391758,0.7718675631172583,0.25,0.75,1.659846803478994e-06,4.979540410436982e-06,0.0,-2.0,0.0025767008390412682,0.9367346672216833,0.003762035530537618,1.4152911333027459e-05,0.9340745063869754,0.9393948280563912,0.25,0.75,1.7691139166284324e-06,5.307341749885297e-06,0.0,-2.0,0.002660160834707881,0.0
1.0,0.026775778307560047,5.554113110467003e-05,3.084817244386145e-09,0.026736504797121162,0.02681505181799893,0.25,0.75,3.856021555482681e-10,1.1568064666448043e-09,-1.3251906574047312e-13,-1.9999999999999998,3.927351043888326e-05,0.11854640963520689,0.000468215805989374,2.192260409782791e-07,0.11821533106373308,0.1188774882066807,0.25,0.75,2.740325512228489e-08,8.220976536685467e-08,0.0,-2.0,0.00033107857147381126,0.32468113250163716,0.0038262055363878647,1.4639848806685147e-05,0.3219755966206438,0.32738666838263053,0.25,0.75,1.8299811008356434e-06,5.48994330250693e-06,0.0,-2.0,0.0027055358809933705,0.34668204378590206,0.0037477833933872297,1.4045880363749098e-05,0.34403196073401965,0.34933212683778453,0.25,0.75,1.7557350454686372e-06,5.267205136405912e-06,3.1466986267411715e-14,-2.0,0.0026500830518824403,1.0
0.0,0.45977251192410834,0.872885289866836,0.7619287292659104,-0.15745059573871656,1.0769956195869332,0.25,0.75,0.0952410911582388,0.2857232734747164,0.0,-2.0,0.617223107662825,0.1610895618373704,0.20583759188975304,0.04236911423497253,0.015540404789016903,0.30663871888572386,0.25,0.75,0.005296139279371566,0.015888417838114698,0.0,-2.0,0.14554915704835347,0.16251405667617536,2.3684572314775725,5.609589657338407,-1.5122381126519326,1.8372662260042834,0.25,0.75,0.7011987071673009,2.103596121501903,0.0,-2.0,1.674752169328108,1.8360590174085862,0.4462789784060403,0.19916492656713897,1.5204921254766703,2.151625909340502,0.25,0.75,0.02489561582089237,0.07468684746267712,0.0,-2.0,0.3155668919319159,1.0
1.0,0.018298530347094215,1.019208385219718e-05,1.0387857325021853e-10,0.018291323455487903,0.018305737238700524,0.25,0.75,1.2984821656277317e-11,3.895446496883195e-11,-7.221295562206468e-13,-2.0,7.2068916063105365e-06,0.4076559033721936,0.0009364316119787479,8.769041639131163e-07,0.406993746229246,0.40831806051514125,0.24999999999999994,0.75,1.0961302048913953e-07,3.288390614674186e-07,1.2571927282093172e-13,-1.9999999999999998,0.0006621571429476225,0.23398126296738267,0.003461805009112843,1.198409392111877e-05,0.23153339717029342,0.23642912876447192,0.25,0.75,1.4980117401398463e-06,4.494035220419539e-06,0.0,-2.0,0.0024478657970892492,0.4703949605885859,0.0009108136130351478,8.2958143769014e-07,0.4697509181064117,0.47103900307076,0.25,0.75,1.036976797112675e-07,3.110930391338025e-07,-1.2927462341077575e-13,-1.9999999999999998,0.000644042482174173,0.0
0.0,-0.6673305542427892,0.18975767171018174,0.0360079739728691,-0.8015094906912295,-0.533151617794349,0.24999999999999994,0.75,0.004500996746608637,0.013502990239825916,-1.2566527008646512e-15,-2.0,0.1341789364484402,-0.00525233193217646,0.20583759188975304,0.04236911423497253,-0.15080148898052995,0.14029682511617703,0.25,0.75,0.005296139279371566,0.015888417838114698,0.0,-2.0,0.14554915704835347,0.20207513154219367,0.0,0.0,0.20207513154219367,0.20207513154219367,0.25,0.75,0.0,0.0,0.0,-3.0,0.0,0.7137017499184467,0.17894340262651043,0.03202074134355342,0.5871696564726465,0.8402338433642469,0.25,0.75,0.0040025926679441775,0.012007778003832532,0.0,-2.0,0.1265320934458002,1.0
1.0,0.003246491857608215,5.554113110467157e-05,3.0848172443863153e-09,0.003207218347169331,0.0032857653680470997,0.25,0.75,3.856021555482894e-10,1.1568064666448682e-09,1.6460701562101428e-14,-2.0,3.9273510438884345e-05,-0.15092233472934796,9.639737182135267e-05,9.292453294064118e-09,-0.1509904979646514,-0.1508541714940445,0.25,0.75,1.1615566617580147e-09,3.484669985274044e-09,6.107197610678621e-13,-2.0,6.816323530343948e-05,0.1408335276360389,0.0007288010545500629,5.311509771132837e-07,0.14031818746823066,0.14134886780384717,0.24999999999999994,0.75,6.639387213916045e-08,1.9918161641748142e-07,8.093180215644362e-14,-1.9999999999999998,0.0005153401678082564,0.20645182111042892,0.0004258174751734636,1.813205221631033e-07,0.20615072268618603,0.20675291953467181,0.25,0.75,2.266506527038791e-08,6.799519581116374e-08,0.0,-2.0,0.00030109842424289046,1.0
1.0,0.008695711675080972,4.569260064075038e-05,2.0878137533151025e-09,0.008663402127317848,0.008728021222844095,0.25,0.75,2.609767191643878e-10,7.829301574931634e-10,-8.05510004326377e-14,-2.0,3.2309547763123385e-05,0.07752187958758396,0.0027404395703495912,7.510009038737853e-06,0.07558409618395781,0.0794596629912101,0.25,0.75,9.387511298422316e-07,2.816253389526695e-06,0.0,-2.0,0.0019377834036261449,0.04987598801788029,0.0010932015818251092,1.1950896985049207e-06,0.04910297776616789,0.05064899826959268,0.25,0.75,1.4938621231311509e-07,4.4815863693934523e-07,-1.3486884874680579e-14,-2.0,0.000773010251712395,0.09259093157733694,0.002879020668265094,8.288760008297587e-06,0.09055515653963048,0.09462670661504342,0.25,0.75,1.0360950010371984e-06,3.108285003111595e-06,1.0196340539802426e-14,-2.0,0.0020357750377064734,1.0
1.0,0.031933645360993405,3.7790872710418575e-06,1.4281500602150594e-11,0.031930973142757356,0.031936317579229455,0.25,0.75,1.7851875752688242e-12,5.355562725806473e-12,0.0,-2.0,2.6722182360494617e-06,-0.5037449782649572,0.003497847491803004,1.2234937075912565e-05,-0.5062183299459675,-0.501271626583947,0.25,0.75,1.5293671344890706e-06,4.588101403467212e-06,0.0,-2.0,0.0024733516810102607,0.05760609053500425,0.005101607381850518,2.6026397878551704e-05,0.0539987093603464,0.0612134717096621,0.25,0.75,3.253299734818963e-06,9.75989920445689e-06,0.0,-2.0,0.0036073811746578505,0.5080474175505618,0.0028895310187078763,8.349389508074978e-06,0.5060042105727847,0.5100906245283391,0.25,0.75,1.0436736885093723e-06,3.131021065528117e-06,8.155662651093817e-14,-2.0,0.002043206977777212,1.0
1.0,-0.004630478715469061,3.847797948694727e-05,1.4805549053979351e-09,-0.004657686755690639,-0.004603270675247484,0.25,0.75,1.850693631747419e-10,5.552080895242257e-10,-4.786078931601642e-14,-2.0,2.720804022157729e-05,-0.5484503230189655,0.020036882285721966,0.00040147665173187865,-0.5626185383570361,-0.5342821076808949,0.25,0.75,5.018458146648483e-05,0.0001505537443994545,-1.1763917017853434e-14,-1.9999999999999998,0.014168215338070611,-5.134446100133258,0.0,0.0,-5.134446100133258,-5.134446100133258,0.25,0.75,0.0,0.0,0.0,-3.0,0.0,5.163676444912418,0.0021282148195379005,4.5292983181007385e-06,5.162171569781701,5.165181320043135,0.25,0.75,5.661622897625923e-07,1.698486869287777e-06,0.0,-2.0,0.0015048751307169539,1.0
0.0,-0.506315830504661,0.037951534342036325,0.0014403189589147626,-0.533151617794349,-0.479480043214973,0.25,0.75,0.00018003986986434532,0.0005401196095930359,-3.0679997579703447e-15,-2.0,0.026835787289688023,0.2650532454433372,0.4116751837795061,0.16947645693989014,-0.026045068653369807,0.5561515595400441,0.25,0.75,0.021184557117486267,0.0635536713524588,-2.813009355203549e-16,-1.9999999999999998,0.29109831409670694,0.0965789318994782,0.7459707815677393,0.5564724069527839,-0.4309020663140991,0.6240599301130555,0.25,0.75,0.06955905086909799,0.20867715260729397,0.0,-2.0,0.5274809982135773,0.8183228366439275,0.24486224567844322,0.05995751935869029,0.6451790822681338,0.991466591019721,0.24999999999999994,0.75,0.007494689919836285,0.022484069759508857,-1.00260766274505e-15,-1.9999999999999998,0.1731437543757936,1.0
1.0,0.016965255399926726,1.0077566056105077e-05,1.0155733761516125e-10,0.0169581294846306,0.016972381315222853,0.25,0.75,1.2694667201895156e-11,3.8084001605685467e-11,0.0,-2.0,7.125915296127272e-06,0.5320732830110444,0.0012531658336774473,1.5704246066964916e-06,0.5311871609520997,0.532959405069989,0.25,0.75,1.9630307583706145e-07,5.889092275111844e-07,-1.8790941901136847e-13,-1.9999999999999998,0.0008861220589446162,0.7016524652533824,0.0005466007909125521,2.9877242462622747e-07,0.7012659601275262,0.7020389703792386,0.25,0.75,3.7346553078278434e-08,1.120396592348353e-07,-4.308528076770423e-13,-2.0,0.0003865051258561958,0.8807422230014164,0.00032141220320068244,1.0330580436631678e-07,0.8805149502529771,0.8809694957498557,0.25,0.75,1.2913225545789597e-08,3.873967663736879e-08,7.327002518618588e-13,-2.0,0.0002272727484393111,0.0
